prob,group,measure,solver,performance
1000-338,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.1748
1000-338,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.1805
1000-342,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.7278
1000-342,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.7825
1000-348,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.182
1000-348,sophisticated-eax,PQR10,ann_2_points_mst_nng,2.898
1000-369,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.9904
1000-369,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.2445
1000-37,sophisticated-eax,PAR10,ann_2_points_mst_nng,5.7609
1000-37,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.3655
1000-376,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.347
1000-376,sophisticated-eax,PQR10,ann_2_points_mst_nng,2.9975
1000-385,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.4524
1000-385,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.456
1000-386,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.5142
1000-386,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.5345
1000-387,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.275
1000-387,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.3705
1000-393,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.7988
1000-393,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.001
1000-395,sophisticated-eax,PAR10,ann_2_points_mst_nng,2.853
1000-395,sophisticated-eax,PQR10,ann_2_points_mst_nng,2.8925
1000-410,sophisticated-eax,PAR10,ann_2_points_mst_nng,2.928
1000-410,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.001
1000-411,sophisticated-eax,PAR10,ann_2_points_mst_nng,2.6715
1000-411,sophisticated-eax,PQR10,ann_2_points_mst_nng,2.6865
1000-418,sophisticated-eax,PAR10,ann_2_points_mst_nng,4.0421
1000-418,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.302
1000-445,sophisticated-eax,PAR10,ann_2_points_mst_nng,2.8912
1000-445,sophisticated-eax,PQR10,ann_2_points_mst_nng,2.79
1000-446,sophisticated-eax,PAR10,ann_2_points_mst_nng,4.0982
1000-446,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.235
1000-448,sophisticated-eax,PAR10,ann_2_points_mst_nng,2.9928
1000-448,sophisticated-eax,PQR10,ann_2_points_mst_nng,2.9645
1000-459,sophisticated-eax,PAR10,ann_2_points_mst_nng,4.8504
1000-459,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.415
1000-46,sophisticated-eax,PAR10,ann_2_points_mst_nng,2.8036
1000-46,sophisticated-eax,PQR10,ann_2_points_mst_nng,2.8095
1000-460,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.3037
1000-460,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.3465
1000-463,sophisticated-eax,PAR10,ann_2_points_mst_nng,2.8118
1000-463,sophisticated-eax,PQR10,ann_2_points_mst_nng,2.8585
1000-470,sophisticated-eax,PAR10,ann_2_points_mst_nng,2.9722
1000-470,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.0105
1000-472,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.1032
1000-472,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.096
1000-477,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.3332
1000-477,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.3395
1000-495,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.0467
1000-495,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.17
1000-496,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.6527
1000-496,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.611
1000-50,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.2739
1000-50,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.2345
1000-52,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.1234
1000-52,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.108
1000-54,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.2255
1000-54,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.219
1000-56,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.8362
1000-56,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.0485
1000-62,sophisticated-eax,PAR10,ann_2_points_mst_nng,2.4711
1000-62,sophisticated-eax,PQR10,ann_2_points_mst_nng,2.3745
1000-77,sophisticated-eax,PAR10,ann_2_points_mst_nng,2.9133
1000-77,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.0
1000-86,sophisticated-eax,PAR10,ann_2_points_mst_nng,2.8796
1000-86,sophisticated-eax,PQR10,ann_2_points_mst_nng,2.882
1000-106,sophisticated-lkh,PAR10,ann_2_points_mst_nng,20.8081
1000-106,sophisticated-lkh,PQR10,ann_2_points_mst_nng,15.5515
1000-107,sophisticated-lkh,PAR10,ann_2_points_mst_nng,2.5536
1000-107,sophisticated-lkh,PQR10,ann_2_points_mst_nng,2.025
1000-137,sophisticated-lkh,PAR10,ann_2_points_mst_nng,68.9598
1000-137,sophisticated-lkh,PQR10,ann_2_points_mst_nng,40.8985
1000-139,sophisticated-lkh,PAR10,ann_2_points_mst_nng,22.0893
1000-139,sophisticated-lkh,PQR10,ann_2_points_mst_nng,19.0445
1000-15,sophisticated-lkh,PAR10,ann_2_points_mst_nng,18.6237
1000-15,sophisticated-lkh,PQR10,ann_2_points_mst_nng,18.2885
1000-165,sophisticated-lkh,PAR10,ann_2_points_mst_nng,34.7634
1000-165,sophisticated-lkh,PQR10,ann_2_points_mst_nng,29.179
1000-171,sophisticated-lkh,PAR10,ann_2_points_mst_nng,83.1099
1000-171,sophisticated-lkh,PQR10,ann_2_points_mst_nng,58.4735
1000-182,sophisticated-lkh,PAR10,ann_2_points_mst_nng,41.7153
1000-182,sophisticated-lkh,PQR10,ann_2_points_mst_nng,31.8165
1000-19,sophisticated-lkh,PAR10,ann_2_points_mst_nng,2.2861
1000-19,sophisticated-lkh,PQR10,ann_2_points_mst_nng,39.1105
1000-193,sophisticated-lkh,PAR10,ann_2_points_mst_nng,47.8947
1000-193,sophisticated-lkh,PQR10,ann_2_points_mst_nng,33.3405
1000-205,sophisticated-lkh,PAR10,ann_2_points_mst_nng,41.5498
1000-205,sophisticated-lkh,PQR10,ann_2_points_mst_nng,45.4435
1000-23,sophisticated-lkh,PAR10,ann_2_points_mst_nng,2.0271
1000-23,sophisticated-lkh,PQR10,ann_2_points_mst_nng,44.163
1000-274,sophisticated-lkh,PAR10,ann_2_points_mst_nng,89.4284
1000-274,sophisticated-lkh,PQR10,ann_2_points_mst_nng,90.749
1000-291,sophisticated-lkh,PAR10,ann_2_points_mst_nng,215.5003
1000-291,sophisticated-lkh,PQR10,ann_2_points_mst_nng,131.734
1000-292,sophisticated-lkh,PAR10,ann_2_points_mst_nng,2.0432
1000-292,sophisticated-lkh,PQR10,ann_2_points_mst_nng,1.379
1000-296,sophisticated-lkh,PAR10,ann_2_points_mst_nng,30.0261
1000-296,sophisticated-lkh,PQR10,ann_2_points_mst_nng,29.086
1000-298,sophisticated-lkh,PAR10,ann_2_points_mst_nng,167.1031
1000-298,sophisticated-lkh,PQR10,ann_2_points_mst_nng,155.7855
1000-3,sophisticated-lkh,PAR10,ann_2_points_mst_nng,41.8142
1000-3,sophisticated-lkh,PQR10,ann_2_points_mst_nng,30.1575
1000-304,sophisticated-lkh,PAR10,ann_2_points_mst_nng,90.3281
1000-304,sophisticated-lkh,PQR10,ann_2_points_mst_nng,45.189
1000-305,sophisticated-lkh,PAR10,ann_2_points_mst_nng,4.2899
1000-305,sophisticated-lkh,PQR10,ann_2_points_mst_nng,3.0015
1000-317,sophisticated-lkh,PAR10,ann_2_points_mst_nng,216.4894
1000-317,sophisticated-lkh,PQR10,ann_2_points_mst_nng,148.991
1000-319,sophisticated-lkh,PAR10,ann_2_points_mst_nng,311.5516
1000-319,sophisticated-lkh,PQR10,ann_2_points_mst_nng,297.032
1000-325,sophisticated-lkh,PAR10,ann_2_points_mst_nng,47.4284
1000-325,sophisticated-lkh,PQR10,ann_2_points_mst_nng,38.3785
1000-364,sophisticated-lkh,PAR10,ann_2_points_mst_nng,376.8574
1000-364,sophisticated-lkh,PQR10,ann_2_points_mst_nng,280.2885
1000-367,sophisticated-lkh,PAR10,ann_2_points_mst_nng,162.1393
1000-367,sophisticated-lkh,PQR10,ann_2_points_mst_nng,101.2685
1000-369,sophisticated-lkh,PAR10,ann_2_points_mst_nng,28.3554
1000-369,sophisticated-lkh,PQR10,ann_2_points_mst_nng,29.168
1000-38,sophisticated-lkh,PAR10,ann_2_points_mst_nng,93.0182
1000-38,sophisticated-lkh,PQR10,ann_2_points_mst_nng,62.402
1000-385,sophisticated-lkh,PAR10,ann_2_points_mst_nng,195.6529
1000-385,sophisticated-lkh,PQR10,ann_2_points_mst_nng,197.1695
1000-386,sophisticated-lkh,PAR10,ann_2_points_mst_nng,37.9696
1000-386,sophisticated-lkh,PQR10,ann_2_points_mst_nng,16.2925
1000-403,sophisticated-lkh,PAR10,ann_2_points_mst_nng,285.009
1000-403,sophisticated-lkh,PQR10,ann_2_points_mst_nng,212.917
1000-429,sophisticated-lkh,PAR10,ann_2_points_mst_nng,32.2856
1000-429,sophisticated-lkh,PQR10,ann_2_points_mst_nng,33.395
1000-433,sophisticated-lkh,PAR10,ann_2_points_mst_nng,31.7507
1000-433,sophisticated-lkh,PQR10,ann_2_points_mst_nng,35.3675
1000-435,sophisticated-lkh,PAR10,ann_2_points_mst_nng,24.0589
1000-435,sophisticated-lkh,PQR10,ann_2_points_mst_nng,16.449
1000-442,sophisticated-lkh,PAR10,ann_2_points_mst_nng,24.4475
1000-442,sophisticated-lkh,PQR10,ann_2_points_mst_nng,20.228
1000-475,sophisticated-lkh,PAR10,ann_2_points_mst_nng,2.2591
1000-475,sophisticated-lkh,PQR10,ann_2_points_mst_nng,1.9855
1000-482,sophisticated-lkh,PAR10,ann_2_points_mst_nng,1.4235
1000-482,sophisticated-lkh,PQR10,ann_2_points_mst_nng,4.468
1000-49,sophisticated-lkh,PAR10,ann_2_points_mst_nng,65.9156
1000-49,sophisticated-lkh,PQR10,ann_2_points_mst_nng,39.3365
1000-490,sophisticated-lkh,PAR10,ann_2_points_mst_nng,14.7444
1000-490,sophisticated-lkh,PQR10,ann_2_points_mst_nng,13.1045
1000-82,sophisticated-lkh,PAR10,ann_2_points_mst_nng,2.1772
1000-82,sophisticated-lkh,PQR10,ann_2_points_mst_nng,1.9365
1000-93,sophisticated-lkh,PAR10,ann_2_points_mst_nng,1.2019
1000-93,sophisticated-lkh,PQR10,ann_2_points_mst_nng,9.1645
1000-106,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.5777
1000-106,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.5315
1000-107,sophisticated-eax,PAR10,ann_2_points_mst_nng,2.9685
1000-107,sophisticated-eax,PQR10,ann_2_points_mst_nng,2.9995
1000-115,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.519
1000-115,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.533
1000-130,sophisticated-eax,PAR10,ann_2_points_mst_nng,6.3573
1000-130,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.9615
1000-14,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.2199
1000-14,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.2395
1000-140,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.4052
1000-140,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.3675
1000-179,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.7813
1000-179,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.309
1000-191,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.0099
1000-191,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.008
1000-194,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.3083
1000-194,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.425
1000-20,sophisticated-eax,PAR10,ann_2_points_mst_nng,2.9586
1000-20,sophisticated-eax,PQR10,ann_2_points_mst_nng,2.973
1000-206,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.301
1000-206,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.422
1000-208,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.4552
1000-208,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.517
1000-209,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.0737
1000-209,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.0705
1000-229,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.1093
1000-229,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.197
1000-233,sophisticated-eax,PAR10,ann_2_points_mst_nng,4.7786
1000-233,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.7725
1000-235,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.4338
1000-235,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.0785
1000-254,sophisticated-eax,PAR10,ann_2_points_mst_nng,4.1685
1000-254,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.559
1000-263,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.7004
1000-263,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.307
1000-269,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.4569
1000-269,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.475
1000-27,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.5576
1000-27,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.525
1000-270,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.4053
1000-270,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.4465
1000-276,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.4121
1000-276,sophisticated-eax,PQR10,ann_2_points_mst_nng,2.9185
1000-283,sophisticated-eax,PAR10,ann_2_points_mst_nng,2.8529
1000-283,sophisticated-eax,PQR10,ann_2_points_mst_nng,2.8975
1000-3,sophisticated-eax,PAR10,ann_2_points_mst_nng,2.7256
1000-3,sophisticated-eax,PQR10,ann_2_points_mst_nng,2.758
1000-302,sophisticated-eax,PAR10,ann_2_points_mst_nng,5.4342
1000-302,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.9475
1000-309,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.2432
1000-309,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.2985
1000-329,sophisticated-eax,PAR10,ann_2_points_mst_nng,2.9443
1000-329,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.01
1000-340,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.2171
1000-340,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.231
1000-344,sophisticated-eax,PAR10,ann_2_points_mst_nng,2.843
1000-344,sophisticated-eax,PQR10,ann_2_points_mst_nng,2.8415
1000-356,sophisticated-eax,PAR10,ann_2_points_mst_nng,2.8846
1000-356,sophisticated-eax,PQR10,ann_2_points_mst_nng,2.8845
1000-365,sophisticated-eax,PAR10,ann_2_points_mst_nng,2.526
1000-365,sophisticated-eax,PQR10,ann_2_points_mst_nng,2.542
1000-366,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.209
1000-366,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.235
1000-374,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.1227
1000-374,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.2095
1000-392,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.1746
1000-392,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.2455
1000-396,sophisticated-eax,PAR10,ann_2_points_mst_nng,2.7418
1000-396,sophisticated-eax,PQR10,ann_2_points_mst_nng,2.8245
1000-4,sophisticated-eax,PAR10,ann_2_points_mst_nng,4.9806
1000-4,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.9635
1000-437,sophisticated-eax,PAR10,ann_2_points_mst_nng,4.5007
1000-437,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.246
1000-444,sophisticated-eax,PAR10,ann_2_points_mst_nng,55.0341
1000-444,sophisticated-eax,PQR10,ann_2_points_mst_nng,47.629
1000-449,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.4675
1000-449,sophisticated-eax,PQR10,ann_2_points_mst_nng,2.98
1000-451,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.6694
1000-451,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.637
1000-468,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.7384
1000-468,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.7485
1000-48,sophisticated-eax,PAR10,ann_2_points_mst_nng,2.4744
1000-48,sophisticated-eax,PQR10,ann_2_points_mst_nng,2.5195
1000-483,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.2465
1000-483,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.378
1000-64,sophisticated-eax,PAR10,ann_2_points_mst_nng,5.2866
1000-64,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.899
1000-79,sophisticated-eax,PAR10,ann_2_points_mst_nng,4.9486
1000-79,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.559
1000-97,sophisticated-eax,PAR10,ann_2_points_mst_nng,2.788
1000-97,sophisticated-eax,PQR10,ann_2_points_mst_nng,2.874
1000-1,sophisticated-lkh,PAR10,ann_2_points_mst_nng,112.2061
1000-1,sophisticated-lkh,PQR10,ann_2_points_mst_nng,94.003
1000-100,sophisticated-lkh,PAR10,ann_2_points_mst_nng,43.7042
1000-100,sophisticated-lkh,PQR10,ann_2_points_mst_nng,32.573
1000-119,sophisticated-lkh,PAR10,ann_2_points_mst_nng,20.4001
1000-119,sophisticated-lkh,PQR10,ann_2_points_mst_nng,13.7155
1000-12,sophisticated-lkh,PAR10,ann_2_points_mst_nng,36.4802
1000-12,sophisticated-lkh,PQR10,ann_2_points_mst_nng,26.3085
1000-122,sophisticated-lkh,PAR10,ann_2_points_mst_nng,132.8148
1000-122,sophisticated-lkh,PQR10,ann_2_points_mst_nng,97.3575
1000-126,sophisticated-lkh,PAR10,ann_2_points_mst_nng,216.6514
1000-126,sophisticated-lkh,PQR10,ann_2_points_mst_nng,149.468
1000-143,sophisticated-lkh,PAR10,ann_2_points_mst_nng,48.6053
1000-143,sophisticated-lkh,PQR10,ann_2_points_mst_nng,31.7705
1000-151,sophisticated-lkh,PAR10,ann_2_points_mst_nng,70.4034
1000-151,sophisticated-lkh,PQR10,ann_2_points_mst_nng,53.953
1000-196,sophisticated-lkh,PAR10,ann_2_points_mst_nng,32.521
1000-196,sophisticated-lkh,PQR10,ann_2_points_mst_nng,29.458
1000-203,sophisticated-lkh,PAR10,ann_2_points_mst_nng,200.2718
1000-203,sophisticated-lkh,PQR10,ann_2_points_mst_nng,105.551
1000-218,sophisticated-lkh,PAR10,ann_2_points_mst_nng,98.7969
1000-218,sophisticated-lkh,PQR10,ann_2_points_mst_nng,95.7075
1000-248,sophisticated-lkh,PAR10,ann_2_points_mst_nng,12.6672
1000-248,sophisticated-lkh,PQR10,ann_2_points_mst_nng,11.4095
1000-257,sophisticated-lkh,PAR10,ann_2_points_mst_nng,191.6106
1000-257,sophisticated-lkh,PQR10,ann_2_points_mst_nng,151.724
1000-264,sophisticated-lkh,PAR10,ann_2_points_mst_nng,75.3193
1000-264,sophisticated-lkh,PQR10,ann_2_points_mst_nng,55.164
1000-267,sophisticated-lkh,PAR10,ann_2_points_mst_nng,16.3349
1000-267,sophisticated-lkh,PQR10,ann_2_points_mst_nng,10.1245
1000-281,sophisticated-lkh,PAR10,ann_2_points_mst_nng,113.4666
1000-281,sophisticated-lkh,PQR10,ann_2_points_mst_nng,108.4215
1000-299,sophisticated-lkh,PAR10,ann_2_points_mst_nng,2.4446
1000-299,sophisticated-lkh,PQR10,ann_2_points_mst_nng,1.675
1000-307,sophisticated-lkh,PAR10,ann_2_points_mst_nng,68.3033
1000-307,sophisticated-lkh,PQR10,ann_2_points_mst_nng,28.8335
1000-310,sophisticated-lkh,PAR10,ann_2_points_mst_nng,10.786
1000-310,sophisticated-lkh,PQR10,ann_2_points_mst_nng,9.05
1000-315,sophisticated-lkh,PAR10,ann_2_points_mst_nng,554.5357
1000-315,sophisticated-lkh,PQR10,ann_2_points_mst_nng,382.4305
1000-345,sophisticated-lkh,PAR10,ann_2_points_mst_nng,23.6495
1000-345,sophisticated-lkh,PQR10,ann_2_points_mst_nng,14.3725
1000-35,sophisticated-lkh,PAR10,ann_2_points_mst_nng,182.8561
1000-35,sophisticated-lkh,PQR10,ann_2_points_mst_nng,74.5335
1000-351,sophisticated-lkh,PAR10,ann_2_points_mst_nng,70.0232
1000-351,sophisticated-lkh,PQR10,ann_2_points_mst_nng,69.424
1000-365,sophisticated-lkh,PAR10,ann_2_points_mst_nng,4.3803
1000-365,sophisticated-lkh,PQR10,ann_2_points_mst_nng,4.6275
1000-366,sophisticated-lkh,PAR10,ann_2_points_mst_nng,32.3985
1000-366,sophisticated-lkh,PQR10,ann_2_points_mst_nng,25.2275
1000-368,sophisticated-lkh,PAR10,ann_2_points_mst_nng,85.2869
1000-368,sophisticated-lkh,PQR10,ann_2_points_mst_nng,89.3945
1000-375,sophisticated-lkh,PAR10,ann_2_points_mst_nng,24.8365
1000-375,sophisticated-lkh,PQR10,ann_2_points_mst_nng,18.547
1000-376,sophisticated-lkh,PAR10,ann_2_points_mst_nng,93.6235
1000-376,sophisticated-lkh,PQR10,ann_2_points_mst_nng,59.2805
1000-381,sophisticated-lkh,PAR10,ann_2_points_mst_nng,14.3118
1000-381,sophisticated-lkh,PQR10,ann_2_points_mst_nng,8.674
1000-382,sophisticated-lkh,PAR10,ann_2_points_mst_nng,39.2787
1000-382,sophisticated-lkh,PQR10,ann_2_points_mst_nng,13.59
1000-383,sophisticated-lkh,PAR10,ann_2_points_mst_nng,35.883
1000-383,sophisticated-lkh,PQR10,ann_2_points_mst_nng,15.2605
1000-41,sophisticated-lkh,PAR10,ann_2_points_mst_nng,39.4539
1000-41,sophisticated-lkh,PQR10,ann_2_points_mst_nng,18.6215
1000-410,sophisticated-lkh,PAR10,ann_2_points_mst_nng,34.0974
1000-410,sophisticated-lkh,PQR10,ann_2_points_mst_nng,15.3965
1000-423,sophisticated-lkh,PAR10,ann_2_points_mst_nng,38.3599
1000-423,sophisticated-lkh,PQR10,ann_2_points_mst_nng,24.0495
1000-424,sophisticated-lkh,PAR10,ann_2_points_mst_nng,108.1958
1000-424,sophisticated-lkh,PQR10,ann_2_points_mst_nng,100.382
1000-434,sophisticated-lkh,PAR10,ann_2_points_mst_nng,2.5293
1000-434,sophisticated-lkh,PQR10,ann_2_points_mst_nng,1.904
1000-441,sophisticated-lkh,PAR10,ann_2_points_mst_nng,28.1923
1000-441,sophisticated-lkh,PQR10,ann_2_points_mst_nng,23.171
1000-447,sophisticated-lkh,PAR10,ann_2_points_mst_nng,29.4726
1000-447,sophisticated-lkh,PQR10,ann_2_points_mst_nng,11.956
1000-453,sophisticated-lkh,PAR10,ann_2_points_mst_nng,22.6675
1000-453,sophisticated-lkh,PQR10,ann_2_points_mst_nng,16.098
1000-464,sophisticated-lkh,PAR10,ann_2_points_mst_nng,1.3905
1000-464,sophisticated-lkh,PQR10,ann_2_points_mst_nng,1.2395
1000-465,sophisticated-lkh,PAR10,ann_2_points_mst_nng,27.0968
1000-465,sophisticated-lkh,PQR10,ann_2_points_mst_nng,13.749
1000-474,sophisticated-lkh,PAR10,ann_2_points_mst_nng,30.2469
1000-474,sophisticated-lkh,PQR10,ann_2_points_mst_nng,29.315
1000-486,sophisticated-lkh,PAR10,ann_2_points_mst_nng,11.4569
1000-486,sophisticated-lkh,PQR10,ann_2_points_mst_nng,4.06
1000-493,sophisticated-lkh,PAR10,ann_2_points_mst_nng,220.0143
1000-493,sophisticated-lkh,PQR10,ann_2_points_mst_nng,115.4785
1000-494,sophisticated-lkh,PAR10,ann_2_points_mst_nng,3.0774
1000-494,sophisticated-lkh,PQR10,ann_2_points_mst_nng,2.3065
1000-496,sophisticated-lkh,PAR10,ann_2_points_mst_nng,275.801
1000-496,sophisticated-lkh,PQR10,ann_2_points_mst_nng,124.9015
1000-498,sophisticated-lkh,PAR10,ann_2_points_mst_nng,126.2097
1000-498,sophisticated-lkh,PQR10,ann_2_points_mst_nng,111.2405
1000-57,sophisticated-lkh,PAR10,ann_2_points_mst_nng,81.8481
1000-57,sophisticated-lkh,PQR10,ann_2_points_mst_nng,53.734
1000-72,sophisticated-lkh,PAR10,ann_2_points_mst_nng,305.1599
1000-72,sophisticated-lkh,PQR10,ann_2_points_mst_nng,291.661
1000-83,sophisticated-lkh,PAR10,ann_2_points_mst_nng,157.2775
1000-83,sophisticated-lkh,PQR10,ann_2_points_mst_nng,139.698
1000-87,sophisticated-lkh,PAR10,ann_2_points_mst_nng,79.722
1000-87,sophisticated-lkh,PQR10,ann_2_points_mst_nng,73.3745
1000-92,sophisticated-lkh,PAR10,ann_2_points_mst_nng,112.9071
1000-92,sophisticated-lkh,PQR10,ann_2_points_mst_nng,85.744
1000-94,sophisticated-lkh,PAR10,ann_2_points_mst_nng,69.9477
1000-94,sophisticated-lkh,PQR10,ann_2_points_mst_nng,61.5055
1000-96,sophisticated-lkh,PAR10,ann_2_points_mst_nng,181.8065
1000-96,sophisticated-lkh,PQR10,ann_2_points_mst_nng,134.0705
1000-110,sophisticated-eax,PAR10,ann_2_points_mst_nng,8.7557
1000-110,sophisticated-eax,PQR10,ann_2_points_mst_nng,6.2435
1000-116,sophisticated-eax,PAR10,ann_2_points_mst_nng,4.0767
1000-116,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.1155
1000-121,sophisticated-eax,PAR10,ann_2_points_mst_nng,53.8637
1000-121,sophisticated-eax,PQR10,ann_2_points_mst_nng,40.2445
1000-122,sophisticated-eax,PAR10,ann_2_points_mst_nng,2.7891
1000-122,sophisticated-eax,PQR10,ann_2_points_mst_nng,2.851
1000-123,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.1362
1000-123,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.1665
1000-147,sophisticated-eax,PAR10,ann_2_points_mst_nng,5.0149
1000-147,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.3125
1000-151,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.4803
1000-151,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.5145
1000-170,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.3664
1000-170,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.3
1000-203,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.2897
1000-203,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.306
1000-212,sophisticated-eax,PAR10,ann_2_points_mst_nng,299.987
1000-212,sophisticated-eax,PQR10,ann_2_points_mst_nng,259.038
1000-213,sophisticated-eax,PAR10,ann_2_points_mst_nng,2.7868
1000-213,sophisticated-eax,PQR10,ann_2_points_mst_nng,2.6815
1000-214,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.273
1000-214,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.2825
1000-232,sophisticated-eax,PAR10,ann_2_points_mst_nng,4.9743
1000-232,sophisticated-eax,PQR10,ann_2_points_mst_nng,3.634
1000-243,sophisticated-eax,PAR10,ann_2_points_mst_nng,3.4665
1000-243,sophisticated-eax,PQR10,ann_2_points_mst_nng,2.996
1000-25,sophisticated-eax,PAR10,ann_2_points_mst_nng,4.4538
